path,frequency,class,split,subject,provenance_manifest,provenance_row,class_idx_7c,freq_idx,file_sha256
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Bend/06080029_1574628005.png,10GHz,Bend,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,100,1,0,35ff51ab13a6b621960d414ebbdd82a0762f678b64c1a1a8f32ed2561eca4457
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Bend/06080030_1574195059.png,10GHz,Bend,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,101,1,0,4c03e364670cfbc404738e718469c071f258dae03d5e8ad81af912b8c96cb1d7
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Bend/06080029_1574627793.png,10GHz,Bend,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,102,1,0,5ffa9f47e059acb38f472186f7ae370e90d685197f0218f600d9bea767907667
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574195578.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,121,2,0,6ca1d17dadca56177ccab9d52f6691f2edaf69142cd7ec72b5d9d3054f9242da
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574628484.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,122,2,0,e8fcafa75dc5da7bec9e4d14ac87edbecd95df9909910bfa8fa227a38b38094e
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574116027.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,123,2,0,0a02c7c76c077c3a12f98d7b1461d7e73a3491e8614234dfa359f61c9dfe6d51
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574628484 (copy).png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,124,2,0,e8fcafa75dc5da7bec9e4d14ac87edbecd95df9909910bfa8fa227a38b38094e
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574458884 (copy).png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,125,2,0,27b8f88c69ba5868f069580cddd24f351bf2d337013e49066b55fb9f86e2929b
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100014_1574698165.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,126,2,0,b5bb7460f0f05b5c54027541c1d6c8b3fec81898e57fb3ca8d05551a8ebcacf7
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574628598.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,127,2,0,de3ac2cd6266362ec31b6c2ed97d52115833b2a4eb353b45ba9f7b994798fe9a
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574458938 (another copy).png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,128,2,0,066596da620b847e1e4638b304f3a501be4a37647d135f9f10bde4d12fcb550b
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574116083.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,129,2,0,1123c241f0c7d1c4397491fde91d86dcee6e9eff4df9d9c22ec9a62d1102aec9
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574116141.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,130,2,0,142a27e435d625203cd57ba67cece94672dc79c8b84d09d6c4a7b076899cf550
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574195442.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,131,2,0,614657b8a95298f8af0150edce7208788f2c81c19d7c1dd3d89fa3285f4658de
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574116141 (copy).png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,132,2,0,142a27e435d625203cd57ba67cece94672dc79c8b84d09d6c4a7b076899cf550
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574628560.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,133,2,0,4c35c745da82b4910ff1058d6d9be2743636b5ed58c90327de11649fcc17bfe2
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100014_1574698146.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,134,2,0,63c08c3922b366632cc7b6b00fda71a341df7ffc3f126f0b288e5418df4311ec
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574458902 (copy).png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,135,2,0,1fa962d971c75ccd6d87462621e577f85f32d89a45e39568304ac343a5666fed
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574116046.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,136,2,0,5a09e12e2bab75d30bd96d8e7d7e9cd0aec96b910fc08e18d9a1eb022ed8348a
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574195597.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,137,2,0,b3c9bb18270ad744c8a3f33f2c42fa7c98baa3f99415894d73a1f1749bb6a104
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574628579.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,138,2,0,f2945e727790450236412344e8f92b4b08bff46d7a74defaed4dcc3266e6e818
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574459016.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,139,2,0,5295fac68b9656e2d59c9a701acaee4b8a92f5ae5caa874433a9a338fb8f7cfd
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574628616.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,140,2,0,04a5b24f6620c510e49e5be7159a4be5f685cac713f113cc4dea0cf5f44e4389
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574116103.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,141,2,0,c42d59fa018d646c741a17b448ed784c78822f127d5bb1171e2b4352fe262275
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574458920.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,142,2,0,642381b142b6cc98c035f15d9ffc637b222a9c39e105e43dd2f678ebd95f0cbf
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574195462.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,143,2,0,713b523b9a3d367f1bc80d8f3499a50d0cb8a5a5fbdf2f43b8130ae14b306e5b
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100014_1574698108.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,144,2,0,3ebc82a68f6427447862d231e2f2bbc5bc36f8672e3760d36a99edc3073f7998
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574458902.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,145,2,0,1fa962d971c75ccd6d87462621e577f85f32d89a45e39568304ac343a5666fed
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100014_1574698185.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,146,2,0,8ebb2a20445b8d3733baa14dca35a174562879fe592ac5d152e371bc71f99800
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574628522.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,147,2,0,091c6665a2dfe02efbd0ef4c2ec2f454772c507fc4548ca1547d70ed3d90758f
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574195502.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,148,2,0,2319a17d403029003cbcfc7c2b534c4e00171f24c0bacc2b69dc0954d2073bc8
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574628541 (copy).png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,149,2,0,499ec69b93c4d049ae347b8f38be181dd1abef582c0df5c1f11e95a8bbf18636
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574116064.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,150,2,0,16a4b72bd3078837351f058a1653210f52cd86cc3565742c11f91756bdf028ef
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574195802.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,151,2,0,5a6a2f45d272443cf7c4a23fc2278dbc2118f3e67644fe51e2be24c8372af620
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574458956.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,152,2,0,6bb51f39e254149117ed89f422bdf4e29fbffff183ddf62736eb652bb6f27cc4
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574116122.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,153,2,0,402405a84302aeba1fb4128bc9b5cf24acffa214812e70c29519c46a3c646d0b
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100014_1574698089.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,154,2,0,c2191886d019069b3099c2bbd6910639285b996b23b76e58171b29afb75b7b5f
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574628503 (copy).png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,155,2,0,0600c33afecad73c5a7a7ac889dcc9918e0b0d4089261d4cd6f7c3d34f1f51a9
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100014_1574698203.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,156,2,0,ef6446bd6288baee3a4eb80d8cfe6a368a1e8ae0b40237124c480ea001a5b3ef
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574458991.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,157,2,0,899972530eec8dbaf70c49eb2ab2a0d0807016ab93304345c25d357e1bbdd0eb
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574458938 (copy).png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,158,2,0,066596da620b847e1e4638b304f3a501be4a37647d135f9f10bde4d12fcb550b
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100030_1574195557.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,159,2,0,e11f49ea46b61a637129cf14bdd0059e17e0a23d9ffcce1b7207987576bd3904
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574115983.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,160,2,0,933549bf4dadf2fe276f3687ca28ed6eb7934988c6a0e6917638425413fc8761
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574116122 (copy).png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,161,2,0,402405a84302aeba1fb4128bc9b5cf24acffa214812e70c29519c46a3c646d0b
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Kneel/06100029_1574628541.png,10GHz,Kneel,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,162,2,0,499ec69b93c4d049ae347b8f38be181dd1abef582c0df5c1f11e95a8bbf18636
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070029_1574115178.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,183,3,0,c7b7729a216d8d7733f43f6fb757436b75011140b5c773098dc408b6d79026b8
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070014_1574696535.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,184,3,0,736a2f75a123852d6fe701339a1ec171d6b8fad7db0bbdbf0915250fa349d594
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070030_1574457212.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,185,3,0,5561d73e12bb7b13cd21be0f646d958a14872a199e40c45ed99e9fa3179016cd
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070010_1573837641.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,186,3,0,255e473aa73d0b1b012a70ce47348d7811b2dd191f1232dc18eaa002e4037db4
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070010_1573837435.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,187,3,0,67eab9f47921b07b3a42726fa2838dc1c52abfbe59c2d2fc5b9ae0bd871a9d4f
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070010_1573837593.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,188,3,0,08f07e62db3a68ae4713d44938a5771f5b9a5ccc61cf1c6f51c0536567af1783
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070029_1574115138.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,189,3,0,3f308e369396d2c7c48bf58e53bf3fc3e59f16e62b042a2fe536184837c41395
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070010_1573837478.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,190,3,0,1d850f358b241c4dfb74fef1c6bd0b95b4d2906ee293fa2f3164bb6d4edb88fc
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070030_1574194468.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,191,3,0,b501dfbd1501951efb671418574fed0fba45d617c09f7d95019ee0ab22af0f27
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070030_1574457294.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,192,3,0,47be6af94e095b8bdb1a3ceb332efeab06098652c2ad741f1deb8ce78c490aa2
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070030_1574457231.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,193,3,0,913cfa71def0eaf01f6abf65438379d3463e5e29ed8e49b2ec86c7babe32828b
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070030_1574194424.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,194,3,0,6773dc3a76800a26cc1da53c807b8752f8c53375ce0fded459cab2817ccfa0e4
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070029_1574115196.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,195,3,0,e4b4cf85362d7edeb2304697efb58e8eb6e70672ecfde3d30a553d0c5427c420
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070029_1574627762.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,196,3,0,54464dd6c8e1a2733fc69f362e7644b11c2c136b6a371168b07b7e68a62b4138
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070029_1574115158.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,197,3,0,75d5b5346799ccb31c2621225ef98ba429936a2b8a8145b08f38b27fc2f29a83
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070030_1574194508.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,198,3,0,162081b611fdd9db3e39588f026b71b8825d8dc79ebee78bac7fb0db6514563b
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070010_1573837456.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,199,3,0,9cd8f4e73c20f5257d3b81e77fb117faa76f97f6fc0389ad061f01ee63e385dd
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070010_1573837531.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,200,3,0,cfd9274a9478c69233d4f96a41fc391ac9b054144a03ff7b825e1e1dc90be6fb
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070030_1574457190.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,201,3,0,9d3b90fed161cc226198d216076f69dbfcbcad49e8c29f148e446a7ae1ca5341
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070030_1574457315.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,202,3,0,7a10126592dbe3d06a00cf5a246c703a67e53e9359425a1244fdde0f9d84c4ed
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070030_1574194488.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,203,3,0,67556591d7985792fca492174c310e9c22afd7e3366aa22f193cf8e70f7a7041
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070010_1573837502.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,204,3,0,3d14f1cc8916cd7a7946f8927db2eabe4f729de605a1d44faec4f2af5677679d
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070029_1574627654.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,205,3,0,c3f7b95d33195871c10f8c4c437d2cd567a730f030cccd5e0dea295727b3bdd9
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070014_1574696638.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,206,3,0,676626b2f34f5cce6426cc78366bdc999f93bbcd846f8397d2624f83e65f57ef
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070030_1574194528.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,207,3,0,1b73bab7b27ba710dfa1988850eff4e241ca216839963377b60eabd50d948941
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070030_1574194468 (copy).png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,208,3,0,b501dfbd1501951efb671418574fed0fba45d617c09f7d95019ee0ab22af0f27
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070014_1574696667.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,209,3,0,099c47ac461011e978a8b6f60196d1f0fdffccff68d2b1a094d459f8a11d45dc
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070029_1574627388.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,210,3,0,d1a780f2f013704944a5afd2583ba2feba1f4d587784f35e2f5fb992d0a466d8
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070029_1574115300.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,211,3,0,5230e68d074b7657b3818bcf3c94c4b70f2655db344c7f1be6774a00a64261e2
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070010_1573837622.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,212,3,0,d3c5264f9521006be3bc7e44834af1e20f9166ae2b83e1cf230164f68437da6c
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070030_1574194444.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,213,3,0,513df0c16e98465b4eb75c2e4561a9e1d4795c44aafb1adaf08b37cb030905fb
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070010_1573837550.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,214,3,0,affee1352671ebd24d2e75968e65c72a752b46331d0bc6067906a193e7cf1d41
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070029_1574627323.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,215,3,0,a0382f7c6ad67941e3b8557cbd9a70cfe56d28b44099ca263fb6f9e87047a885
/arc/project/st-zliu-1/heqingz/datasets/domainGenDataset_core_movements/10GHz/Pick/06070014_1574696560.png,10GHz,Pick,train,,/scratch/st-zliu-1/heqingz/CrossCarrier_Core6_FullSuite_20260924/manifests/core6_source/10GHz.csv,216,3,0,72d01148f6f2c0d50e2f617189257fccf8d816fe27e9deadf064ddfd0a458531
