path,frequency,class,class_idx,subject,source_file,original_path,original_split
tasks/known_people_unknown_freq/dataset/train/10GHz/Pick/06070030_1574194547.png,10GHz,Pick,5,ua_0030,06070030_1574194547.png,dataset/train/10GHz/Pick/06070030_1574194547.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Pick/06070030_1574457190.png,10GHz,Pick,5,ua_0030,06070030_1574457190.png,dataset/train/10GHz/Pick/06070030_1574457190.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Pick/06070030_1574457212.png,10GHz,Pick,5,ua_0030,06070030_1574457212.png,dataset/train/10GHz/Pick/06070030_1574457212.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Pick/06070030_1574457253.png,10GHz,Pick,5,ua_0030,06070030_1574457253.png,dataset/train/10GHz/Pick/06070030_1574457253.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Pick/06070030_1574457274.png,10GHz,Pick,5,ua_0030,06070030_1574457274.png,dataset/train/10GHz/Pick/06070030_1574457274.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Pick/06070030_1574457294.png,10GHz,Pick,5,ua_0030,06070030_1574457294.png,dataset/train/10GHz/Pick/06070030_1574457294.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Pick/06070030_1574457315.png,10GHz,Pick,5,ua_0030,06070030_1574457315.png,dataset/train/10GHz/Pick/06070030_1574457315.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Pick/06070030_1574457946.png,10GHz,Pick,5,ua_0030,06070030_1574457946.png,dataset/train/10GHz/Pick/06070030_1574457946.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180010_1573840267.png,10GHz,SStep,6,ua_0010,06180010_1573840267.png,dataset/val/10GHz/SStep/06180010_1573840267.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180010_1573840288.png,10GHz,SStep,6,ua_0010,06180010_1573840288.png,dataset/val/10GHz/SStep/06180010_1573840288.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180014_1574699126.png,10GHz,SStep,6,ua_0014,06180014_1574699126.png,dataset/train/10GHz/SStep/06180014_1574699126.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180014_1574699146.png,10GHz,SStep,6,ua_0014,06180014_1574699146.png,dataset/train/10GHz/SStep/06180014_1574699146.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180014_1574699165.png,10GHz,SStep,6,ua_0014,06180014_1574699165.png,dataset/train/10GHz/SStep/06180014_1574699165.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180014_1574699191.png,10GHz,SStep,6,ua_0014,06180014_1574699191.png,dataset/train/10GHz/SStep/06180014_1574699191.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180014_1574699230.png,10GHz,SStep,6,ua_0014,06180014_1574699230.png,dataset/train/10GHz/SStep/06180014_1574699230.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180014_1574699251.png,10GHz,SStep,6,ua_0014,06180014_1574699251.png,dataset/train/10GHz/SStep/06180014_1574699251.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574117498.png,10GHz,SStep,6,ua_0029,06180029_1574117498.png,dataset/train/10GHz/SStep/06180029_1574117498.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574117518.png,10GHz,SStep,6,ua_0029,06180029_1574117518.png,dataset/train/10GHz/SStep/06180029_1574117518.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574117536.png,10GHz,SStep,6,ua_0029,06180029_1574117536.png,dataset/train/10GHz/SStep/06180029_1574117536.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574117555.png,10GHz,SStep,6,ua_0029,06180029_1574117555.png,dataset/train/10GHz/SStep/06180029_1574117555.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574117627.png,10GHz,SStep,6,ua_0029,06180029_1574117627.png,dataset/train/10GHz/SStep/06180029_1574117627.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574117647.png,10GHz,SStep,6,ua_0029,06180029_1574117647.png,dataset/train/10GHz/SStep/06180029_1574117647.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574117666.png,10GHz,SStep,6,ua_0029,06180029_1574117666.png,dataset/train/10GHz/SStep/06180029_1574117666.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574629378.png,10GHz,SStep,6,ua_0029,06180029_1574629378.png,dataset/train/10GHz/SStep/06180029_1574629378.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574629397.png,10GHz,SStep,6,ua_0029,06180029_1574629397.png,dataset/train/10GHz/SStep/06180029_1574629397.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574629415.png,10GHz,SStep,6,ua_0029,06180029_1574629415.png,dataset/train/10GHz/SStep/06180029_1574629415.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574629434.png,10GHz,SStep,6,ua_0029,06180029_1574629434.png,dataset/train/10GHz/SStep/06180029_1574629434.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574629453.png,10GHz,SStep,6,ua_0029,06180029_1574629453.png,dataset/train/10GHz/SStep/06180029_1574629453.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574629474.png,10GHz,SStep,6,ua_0029,06180029_1574629474.png,dataset/train/10GHz/SStep/06180029_1574629474.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574629512.png,10GHz,SStep,6,ua_0029,06180029_1574629512.png,dataset/train/10GHz/SStep/06180029_1574629512.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574629533.png,10GHz,SStep,6,ua_0029,06180029_1574629533.png,dataset/train/10GHz/SStep/06180029_1574629533.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574629552.png,10GHz,SStep,6,ua_0029,06180029_1574629552.png,dataset/train/10GHz/SStep/06180029_1574629552.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180029_1574629570.png,10GHz,SStep,6,ua_0029,06180029_1574629570.png,dataset/train/10GHz/SStep/06180029_1574629570.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180030_1574196837.png,10GHz,SStep,6,ua_0030,06180030_1574196837.png,dataset/train/10GHz/SStep/06180030_1574196837.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180030_1574196884.png,10GHz,SStep,6,ua_0030,06180030_1574196884.png,dataset/train/10GHz/SStep/06180030_1574196884.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180030_1574196905.png,10GHz,SStep,6,ua_0030,06180030_1574196905.png,dataset/train/10GHz/SStep/06180030_1574196905.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180030_1574196927.png,10GHz,SStep,6,ua_0030,06180030_1574196927.png,dataset/train/10GHz/SStep/06180030_1574196927.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180030_1574196968.png,10GHz,SStep,6,ua_0030,06180030_1574196968.png,dataset/train/10GHz/SStep/06180030_1574196968.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180030_1574196992.png,10GHz,SStep,6,ua_0030,06180030_1574196992.png,dataset/train/10GHz/SStep/06180030_1574196992.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180030_1574197013.png,10GHz,SStep,6,ua_0030,06180030_1574197013.png,dataset/train/10GHz/SStep/06180030_1574197013.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180030_1574197034.png,10GHz,SStep,6,ua_0030,06180030_1574197034.png,dataset/train/10GHz/SStep/06180030_1574197034.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180030_1574460138.png,10GHz,SStep,6,ua_0030,06180030_1574460138.png,dataset/train/10GHz/SStep/06180030_1574460138.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180030_1574460179.png,10GHz,SStep,6,ua_0030,06180030_1574460179.png,dataset/train/10GHz/SStep/06180030_1574460179.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180030_1574460197.png,10GHz,SStep,6,ua_0030,06180030_1574460197.png,dataset/train/10GHz/SStep/06180030_1574460197.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180030_1574460217.png,10GHz,SStep,6,ua_0030,06180030_1574460217.png,dataset/train/10GHz/SStep/06180030_1574460217.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/SStep/06180030_1574460235.png,10GHz,SStep,6,ua_0030,06180030_1574460235.png,dataset/train/10GHz/SStep/06180030_1574460235.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190010_1573840513.png,10GHz,Scissor,7,ua_0010,06190010_1573840513.png,dataset/val/10GHz/Scissor/06190010_1573840513.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190010_1573840533.png,10GHz,Scissor,7,ua_0010,06190010_1573840533.png,dataset/val/10GHz/Scissor/06190010_1573840533.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190010_1573840554.png,10GHz,Scissor,7,ua_0010,06190010_1573840554.png,dataset/val/10GHz/Scissor/06190010_1573840554.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190010_1573840686.png,10GHz,Scissor,7,ua_0010,06190010_1573840686.png,dataset/val/10GHz/Scissor/06190010_1573840686.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190010_1573840711.png,10GHz,Scissor,7,ua_0010,06190010_1573840711.png,dataset/val/10GHz/Scissor/06190010_1573840711.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190010_1573840759.png,10GHz,Scissor,7,ua_0010,06190010_1573840759.png,dataset/val/10GHz/Scissor/06190010_1573840759.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190010_1573840804.png,10GHz,Scissor,7,ua_0010,06190010_1573840804.png,dataset/val/10GHz/Scissor/06190010_1573840804.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190010_1573840846.png,10GHz,Scissor,7,ua_0010,06190010_1573840846.png,dataset/val/10GHz/Scissor/06190010_1573840846.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190014_1574699279.png,10GHz,Scissor,7,ua_0014,06190014_1574699279.png,dataset/train/10GHz/Scissor/06190014_1574699279.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190014_1574699322.png,10GHz,Scissor,7,ua_0014,06190014_1574699322.png,dataset/train/10GHz/Scissor/06190014_1574699322.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190014_1574699342.png,10GHz,Scissor,7,ua_0014,06190014_1574699342.png,dataset/train/10GHz/Scissor/06190014_1574699342.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190014_1574699363.png,10GHz,Scissor,7,ua_0014,06190014_1574699363.png,dataset/train/10GHz/Scissor/06190014_1574699363.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190014_1574699632.png,10GHz,Scissor,7,ua_0014,06190014_1574699632.png,dataset/train/10GHz/Scissor/06190014_1574699632.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190014_1574699672.png,10GHz,Scissor,7,ua_0014,06190014_1574699672.png,dataset/train/10GHz/Scissor/06190014_1574699672.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190014_1574699690.png,10GHz,Scissor,7,ua_0014,06190014_1574699690.png,dataset/train/10GHz/Scissor/06190014_1574699690.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190014_1574699712.png,10GHz,Scissor,7,ua_0014,06190014_1574699712.png,dataset/train/10GHz/Scissor/06190014_1574699712.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190029_1574629610.png,10GHz,Scissor,7,ua_0029,06190029_1574629610.png,dataset/train/10GHz/Scissor/06190029_1574629610.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190029_1574629628.png,10GHz,Scissor,7,ua_0029,06190029_1574629628.png,dataset/train/10GHz/Scissor/06190029_1574629628.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190029_1574629649.png,10GHz,Scissor,7,ua_0029,06190029_1574629649.png,dataset/train/10GHz/Scissor/06190029_1574629649.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190029_1574629689.png,10GHz,Scissor,7,ua_0029,06190029_1574629689.png,dataset/train/10GHz/Scissor/06190029_1574629689.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190029_1574629725.png,10GHz,Scissor,7,ua_0029,06190029_1574629725.png,dataset/train/10GHz/Scissor/06190029_1574629725.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190029_1574629742.png,10GHz,Scissor,7,ua_0029,06190029_1574629742.png,dataset/train/10GHz/Scissor/06190029_1574629742.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190029_1574629760.png,10GHz,Scissor,7,ua_0029,06190029_1574629760.png,dataset/train/10GHz/Scissor/06190029_1574629760.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190029_1574629779.png,10GHz,Scissor,7,ua_0029,06190029_1574629779.png,dataset/train/10GHz/Scissor/06190029_1574629779.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574197080.png,10GHz,Scissor,7,ua_0030,06190030_1574197080.png,dataset/train/10GHz/Scissor/06190030_1574197080.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574197099.png,10GHz,Scissor,7,ua_0030,06190030_1574197099.png,dataset/train/10GHz/Scissor/06190030_1574197099.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574197121.png,10GHz,Scissor,7,ua_0030,06190030_1574197121.png,dataset/train/10GHz/Scissor/06190030_1574197121.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574197345.png,10GHz,Scissor,7,ua_0030,06190030_1574197345.png,dataset/train/10GHz/Scissor/06190030_1574197345.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574197364.png,10GHz,Scissor,7,ua_0030,06190030_1574197364.png,dataset/train/10GHz/Scissor/06190030_1574197364.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574197385.png,10GHz,Scissor,7,ua_0030,06190030_1574197385.png,dataset/train/10GHz/Scissor/06190030_1574197385.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574197408.png,10GHz,Scissor,7,ua_0030,06190030_1574197408.png,dataset/train/10GHz/Scissor/06190030_1574197408.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574197430.png,10GHz,Scissor,7,ua_0030,06190030_1574197430.png,dataset/train/10GHz/Scissor/06190030_1574197430.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574197451.png,10GHz,Scissor,7,ua_0030,06190030_1574197451.png,dataset/train/10GHz/Scissor/06190030_1574197451.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574197473.png,10GHz,Scissor,7,ua_0030,06190030_1574197473.png,dataset/train/10GHz/Scissor/06190030_1574197473.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574460704.png,10GHz,Scissor,7,ua_0030,06190030_1574460704.png,dataset/train/10GHz/Scissor/06190030_1574460704.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574460740.png,10GHz,Scissor,7,ua_0030,06190030_1574460740.png,dataset/train/10GHz/Scissor/06190030_1574460740.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574460758.png,10GHz,Scissor,7,ua_0030,06190030_1574460758.png,dataset/train/10GHz/Scissor/06190030_1574460758.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574460795.png,10GHz,Scissor,7,ua_0030,06190030_1574460795.png,dataset/train/10GHz/Scissor/06190030_1574460795.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574460830.png,10GHz,Scissor,7,ua_0030,06190030_1574460830.png,dataset/train/10GHz/Scissor/06190030_1574460830.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574460848.png,10GHz,Scissor,7,ua_0030,06190030_1574460848.png,dataset/train/10GHz/Scissor/06190030_1574460848.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Scissor/06190030_1574460866.png,10GHz,Scissor,7,ua_0030,06190030_1574460866.png,dataset/train/10GHz/Scissor/06190030_1574460866.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574696977.png,10GHz,Sit,8,ua_0014,06090014_1574696977.png,dataset/train/10GHz/Sit/06090014_1574696977.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574696998 (copy).png,10GHz,Sit,8,ua_0014,06090014_1574696998 (copy).png,dataset/train/10GHz/Sit/06090014_1574696998 (copy).png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574696998.png,10GHz,Sit,8,ua_0014,06090014_1574696998.png,dataset/train/10GHz/Sit/06090014_1574696998.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574697018.png,10GHz,Sit,8,ua_0014,06090014_1574697018.png,dataset/train/10GHz/Sit/06090014_1574697018.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574697038.png,10GHz,Sit,8,ua_0014,06090014_1574697038.png,dataset/train/10GHz/Sit/06090014_1574697038.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574697058.png,10GHz,Sit,8,ua_0014,06090014_1574697058.png,dataset/train/10GHz/Sit/06090014_1574697058.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574697076.png,10GHz,Sit,8,ua_0014,06090014_1574697076.png,dataset/train/10GHz/Sit/06090014_1574697076.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574697095.png,10GHz,Sit,8,ua_0014,06090014_1574697095.png,dataset/train/10GHz/Sit/06090014_1574697095.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574697390.png,10GHz,Sit,8,ua_0014,06090014_1574697390.png,dataset/train/10GHz/Sit/06090014_1574697390.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574697454.png,10GHz,Sit,8,ua_0014,06090014_1574697454.png,dataset/train/10GHz/Sit/06090014_1574697454.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574697897.png,10GHz,Sit,8,ua_0014,06090014_1574697897.png,dataset/train/10GHz/Sit/06090014_1574697897.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574697936.png,10GHz,Sit,8,ua_0014,06090014_1574697936.png,dataset/train/10GHz/Sit/06090014_1574697936.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574697955 (copy).png,10GHz,Sit,8,ua_0014,06090014_1574697955 (copy).png,dataset/train/10GHz/Sit/06090014_1574697955 (copy).png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090014_1574697974.png,10GHz,Sit,8,ua_0014,06090014_1574697974.png,dataset/train/10GHz/Sit/06090014_1574697974.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574115666.png,10GHz,Sit,8,ua_0029,06090029_1574115666.png,dataset/train/10GHz/Sit/06090029_1574115666.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574115686.png,10GHz,Sit,8,ua_0029,06090029_1574115686.png,dataset/train/10GHz/Sit/06090029_1574115686.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574115706.png,10GHz,Sit,8,ua_0029,06090029_1574115706.png,dataset/train/10GHz/Sit/06090029_1574115706.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574115726.png,10GHz,Sit,8,ua_0029,06090029_1574115726.png,dataset/train/10GHz/Sit/06090029_1574115726.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574115745.png,10GHz,Sit,8,ua_0029,06090029_1574115745.png,dataset/train/10GHz/Sit/06090029_1574115745.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574115764.png,10GHz,Sit,8,ua_0029,06090029_1574115764.png,dataset/train/10GHz/Sit/06090029_1574115764.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574115784.png,10GHz,Sit,8,ua_0029,06090029_1574115784.png,dataset/train/10GHz/Sit/06090029_1574115784.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574115842 (copy).png,10GHz,Sit,8,ua_0029,06090029_1574115842 (copy).png,dataset/train/10GHz/Sit/06090029_1574115842 (copy).png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574628100.png,10GHz,Sit,8,ua_0029,06090029_1574628100.png,dataset/train/10GHz/Sit/06090029_1574628100.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574628120.png,10GHz,Sit,8,ua_0029,06090029_1574628120.png,dataset/train/10GHz/Sit/06090029_1574628120.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574628141.png,10GHz,Sit,8,ua_0029,06090029_1574628141.png,dataset/train/10GHz/Sit/06090029_1574628141.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574628160.png,10GHz,Sit,8,ua_0029,06090029_1574628160.png,dataset/train/10GHz/Sit/06090029_1574628160.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574628180.png,10GHz,Sit,8,ua_0029,06090029_1574628180.png,dataset/train/10GHz/Sit/06090029_1574628180.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574628440.png,10GHz,Sit,8,ua_0029,06090029_1574628440.png,dataset/train/10GHz/Sit/06090029_1574628440.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090029_1574628461.png,10GHz,Sit,8,ua_0029,06090029_1574628461.png,dataset/train/10GHz/Sit/06090029_1574628461.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574195230.png,10GHz,Sit,8,ua_0030,06090030_1574195230.png,dataset/train/10GHz/Sit/06090030_1574195230.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574195274 (copy).png,10GHz,Sit,8,ua_0030,06090030_1574195274 (copy).png,dataset/train/10GHz/Sit/06090030_1574195274 (copy).png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574195274.png,10GHz,Sit,8,ua_0030,06090030_1574195274.png,dataset/train/10GHz/Sit/06090030_1574195274.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574195313.png,10GHz,Sit,8,ua_0030,06090030_1574195313.png,dataset/train/10GHz/Sit/06090030_1574195313.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574195332.png,10GHz,Sit,8,ua_0030,06090030_1574195332.png,dataset/train/10GHz/Sit/06090030_1574195332.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574195351.png,10GHz,Sit,8,ua_0030,06090030_1574195351.png,dataset/train/10GHz/Sit/06090030_1574195351.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574195371.png,10GHz,Sit,8,ua_0030,06090030_1574195371.png,dataset/train/10GHz/Sit/06090030_1574195371.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574195391.png,10GHz,Sit,8,ua_0030,06090030_1574195391.png,dataset/train/10GHz/Sit/06090030_1574195391.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574458188 (copy).png,10GHz,Sit,8,ua_0030,06090030_1574458188 (copy).png,dataset/train/10GHz/Sit/06090030_1574458188 (copy).png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574458207.png,10GHz,Sit,8,ua_0030,06090030_1574458207.png,dataset/train/10GHz/Sit/06090030_1574458207.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574458226.png,10GHz,Sit,8,ua_0030,06090030_1574458226.png,dataset/train/10GHz/Sit/06090030_1574458226.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574458245.png,10GHz,Sit,8,ua_0030,06090030_1574458245.png,dataset/train/10GHz/Sit/06090030_1574458245.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574458265.png,10GHz,Sit,8,ua_0030,06090030_1574458265.png,dataset/train/10GHz/Sit/06090030_1574458265.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574458283.png,10GHz,Sit,8,ua_0030,06090030_1574458283.png,dataset/train/10GHz/Sit/06090030_1574458283.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574458785.png,10GHz,Sit,8,ua_0030,06090030_1574458785.png,dataset/train/10GHz/Sit/06090030_1574458785.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Sit/06090030_1574458803.png,10GHz,Sit,8,ua_0030,06090030_1574458803.png,dataset/train/10GHz/Sit/06090030_1574458803.png,train
tasks/known_people_unknown_freq/dataset/train/10GHz/Toes/06160010_1573839138.png,10GHz,Toes,9,ua_0010,06160010_1573839138.png,dataset/val/10GHz/Toes/06160010_1573839138.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Toes/06160010_1573839168.png,10GHz,Toes,9,ua_0010,06160010_1573839168.png,dataset/val/10GHz/Toes/06160010_1573839168.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Toes/06160010_1573839195.png,10GHz,Toes,9,ua_0010,06160010_1573839195.png,dataset/val/10GHz/Toes/06160010_1573839195.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Toes/06160010_1573839227.png,10GHz,Toes,9,ua_0010,06160010_1573839227.png,dataset/val/10GHz/Toes/06160010_1573839227.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Toes/06160010_1573839279.png,10GHz,Toes,9,ua_0010,06160010_1573839279.png,dataset/val/10GHz/Toes/06160010_1573839279.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Toes/06160010_1573839319.png,10GHz,Toes,9,ua_0010,06160010_1573839319.png,dataset/val/10GHz/Toes/06160010_1573839319.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Toes/06160010_1573839338.png,10GHz,Toes,9,ua_0010,06160010_1573839338.png,dataset/val/10GHz/Toes/06160010_1573839338.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Toes/06160010_1573839358.png,10GHz,Toes,9,ua_0010,06160010_1573839358.png,dataset/val/10GHz/Toes/06160010_1573839358.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Toes/06160010_1573839379.png,10GHz,Toes,9,ua_0010,06160010_1573839379.png,dataset/val/10GHz/Toes/06160010_1573839379.png,val
tasks/known_people_unknown_freq/dataset/train/10GHz/Toes/06160014_1574698531.png,10GHz,Toes,9,ua_0014,06160014_1574698531.png,dataset/train/10GHz/Toes/06160014_1574698531.png,train
